#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
9220000,18440.00000283922,-92.33263659827935,63.21751527676955,-29.115121321509804,298.16938989359153,476
9225000,18450.000002841258,-89.86078142432962,79.41522128291663,-10.445560141412983,374.5668898013962,476
9230000,18460.000002843295,-75.49971854374348,87.06191868097983,11.562200137236346,410.6330193843039,476
9235000,18470.000002845332,-81.45927501440747,57.614522681187566,-23.8447523332199,271.7425226481954,476
9240000,18480.00000284737,-67.7033179984137,86.80675250330546,19.103434504891766,409.4295120464158,476
9245000,18490.000002849407,-53.780221090280975,93.50987542444535,39.72965433416438,441.04521321764605,476
9250000,18500.000002851444,-63.70323608811486,54.11706700546244,-9.586169082652425,255.24655281380288,476
9255000,18510.00000285348,-74.38019654045979,81.07650151557773,6.69630497511794,382.4024225844581,476
9260000,18520.00000285552,-81.02199090111935,55.79795974940386,-25.224031151715494,263.1745892407858,476
9265000,18530.000002857556,-83.82357119375513,74.9344580583109,-8.889113135444234,353.4330880205267,477
9270000,18540.000002859593,-93.76790793523833,48.626819467382525,-45.1410884678558,229.35145472861075,477
9275000,18550.00000286163,-70.93317943074726,55.071707071742516,-15.861472359004743,259.7491727741813,477
9280000,18560.000002863668,-82.81984063915661,84.45978386857499,1.6399432294183782,398.35988675581007,476
9285000,18570.000002865705,-65.58870207192024,69.18158576873847,3.592883696818234,326.2993037645693,476
9290000,18580.000002867742,-88.34542150556808,50.519523584496454,-37.82589792107163,238.2785128291737,476
9295000,18590.00000286978,-81.17419524560682,65.55751764661845,-15.616677598988375,309.20615835740676,476
9300000,18600.000002871817,-66.70122269092826,78.40426524596192,11.703042555033662,369.7986520206431,476
9305000,18610.000002873854,-83.93721200728032,52.05443115793932,-31.882780849341003,245.51800101077723,476
9310000,18620.00000287589,-58.33262076036772,46.60635612423547,-11.72626463613225,219.82181219693246,476
9315000,18630.00000287793,-77.93041326338425,76.97628838612388,-0.9541248772603694,363.06350928028087,476
9320000,18640.000002879966,-68.16979557168088,45.75742624853535,-22.412369323145526,215.81778100412535,476
9325000,18650.000002882003,-63.08721555536613,47.044553613257875,-16.042661942108253,221.88859823530635,476
9330000,18660.00000288404,-84.3477604719701,52.96906048498968,-31.378699986980422,249.83190780118863,476
9335000,18670.000002886078,-95.67954569695814,48.13963630773117,-47.53990938922697,227.05362469141764,476
9340000,18680.000002888115,-69.1578092694399,54.01062570147302,-15.147183567966877,254.74451570381757,476
9345000,18690.000002890152,-78.54180532080795,67.1709124209073,-11.370892899900653,316.8158363620086,476
9350000,18700.00000289219,-74.60565688684596,30.007884422495447,-44.59777246435051,141.53407566052786,476
9355000,18710.000002894227,-86.7771789921494,59.71721611995463,-27.059962872194774,281.6600086016622,476
9360000,18720.000002896264,-88.65031711989286,66.87150040281412,-21.77881671707874,315.4036407328258,477
9365000,18730.0000028983,-59.83178659726025,53.639862367780175,-6.1919242294800725,252.99578710355362,477
9370000,18740.00000290034,-83.61010698390601,51.05712384350511,-32.5529831404009,240.81413828888157,477
9375000,18750.000002902376,-98.16213282612443,48.661390013971015,-49.50074281215342,229.51450888756415,477
9380000,18760.000002904413,-61.7115846714878,58.289991811051735,-3.421592860436064,274.9284153151533,477
9385000,18770.00000290645,-93.84120651410194,67.0734985041821,-26.767708009919843,316.35637749226447,477
9390000,18780.000002908488,-76.2231686247087,66.83469709619733,-9.388471528511374,315.23005562066265,477
9395000,18790.000002910525,-73.51129728695378,41.258416387198224,-32.25288089975555,194.5979178126169,477
9400000,18800.000002912562,-70.2737687304616,62.54736284258218,-7.726405887879416,295.00857375644136,477
9405000,18810.0000029146,-60.12896367913345,61.824998786218174,1.6960351070847253,291.60149821694665,477
9410000,18820.000002916637,-90.80800544470549,53.510295158276996,-37.29771028642849,252.38467520460216,477
9415000,18830.000002918674,-88.77220559799025,68.3578038522538,-20.414401745736455,322.4138845042861,477
9420000,18840.00000292071,-77.78666194342077,44.30539545325289,-33.481266490167876,208.96918636321615,477
9425000,18850.00000292275,-60.83492022368591,54.23813459249185,-6.596785631194059,255.81757570836632,477
9430000,18860.000002924786,-75.861894790316,61.59360924760103,-14.26828554271497,290.5101348937414,477
9435000,18870.000002926823,-81.25178297437174,59.07085916147181,-22.180923812899927,278.61142532342757,477
9440000,18880.00000292886,-66.95645823217001,52.979045185330314,-13.977413046839693,249.87900126881073,477
9445000,18890.000002930898,-73.3065510984743,92.43272510032882,19.126174001854523,435.96476591503705,477
9450000,18900.000002932935,-79.31997332852188,55.44861241849258,-23.871360910029303,261.5268705656254,477
9455000,18910.000002934972,-69.2382738286833,70.13793878178406,0.8996649531007535,330.81000294618497,477
9460000,18920.00000293701,-81.57093010320739,85.7520565072611,4.181126404053714,404.45497199549857,477
9465000,18930.000002939047,-53.32173730801878,68.95689792242382,15.635160614405038,325.2395493949324,477
9470000,18940.000002941084,-49.978475912619615,65.67593059250895,15.697454679889333,309.76466046994784,477
9475000,18950.00000294312,-60.96943052810093,80.89110641985188,19.92167589175095,381.5279949461711,477
9480000,18960.00000294516,-69.65452914632624,51.75405909487954,-17.900470051446703,244.10127726908144,476
9485000,18970.000002947196,-67.30664377982089,56.65405898944067,-10.652584790380217,267.2124351917472,476
9490000,18980.000002949233,-64.10561549026352,49.976968416688514,-14.128647073575003,235.71951723023793,476
9495000,18990.00000295127,-66.35829898341649,36.71000158906311,-29.648297394353378,173.1450331270132,476
9500000,19000.000002953308,-69.00774114487285,80.76823276991887,11.760491625046015,380.94845364224403,476
9505000,19010.000002955345,-94.96382015577274,78.96763209036352,-15.996188065409214,372.45580720217913,476
9510000,19020.000002957382,-100.78438508453138,49.01421527486152,-51.77016980966986,231.17863143838238,476
9515000,19030.00000295942,-83.1390602407082,51.922685907888315,-31.21637433281989,244.89661624648986,476
9520000,19040.000002961457,-90.29552183315218,53.853085854838625,-36.442435978313554,254.00146910115916,476
9525000,19050.000002963494,-85.03283232171088,65.36871933598125,-19.66411298572963,308.31567924178233,476
9530000,19060.00000296553,-61.15699406037311,68.4485354496923,7.2915413893191925,322.8418257945103,476
9535000,19070.00000296757,-71.38562968283077,50.8498594925495,-20.53577019028127,239.83656293179007,476
9540000,19080.000002969606,-81.8789457605435,71.29659494341763,-10.582350817125871,336.274877661653,476
9545000,19090.000002971643,-94.50604947895658,73.47572945201894,-21.030320026937645,346.55290273241195,476
9550000,19100.00000297368,-79.80984706722666,63.98175397228269,-15.828093094943966,301.7739698043424,476
9555000,19110.000002975718,-90.61563367022609,64.59777394416199,-26.017859726064103,304.67946677576504,476
9560000,19120.000002977755,-73.55888785973912,49.059342632481744,-24.49954522725737,231.39147746104277,476
9565000,19130.000002979792,-80.45058428565972,50.326993233582584,-30.12359105207713,237.37043131067907,476
9570000,19140.00000298183,-84.92228264674486,54.9373011251033,-29.984981521641558,259.1152386669638,476
9575000,19150.000002983867,-86.97028155562731,61.084178181186026,-25.886103374441284,288.1073712039508,476
9580000,19160.000002985904,-56.251104526920244,91.71665229409226,35.46554776717201,432.58736345275753,476
9585000,19170.00000298794,-85.17808679301379,66.31514601680975,-18.86294077620404,312.7795602527044,476
9590000,19180.00000298998,-62.8752249389654,65.03754703690392,2.162322097938514,306.75368424825507,476
9595000,19190.000002992016,-76.50952009507455,65.96428708497868,-10.54523301009587,311.12471201666136,476
9600000,19200.000002994053,-82.15137655728131,66.7501475311015,-15.401229026179806,314.8312722750974,476
9605000,19210.00000299609,-82.87040152563713,44.700759957277654,-38.16964156835948,210.83394793181841,476
9610000,19220.000002998127,-67.26607401282672,59.790059102070956,-7.476014910755765,282.0035771117589,476
9615000,19230.000003000165,-62.97614018924651,79.31787379854006,16.341733609293556,374.1077442640058,476
9620000,19240.000003002202,-75.50405967096594,68.20749650283938,-7.296563168126568,321.7049504299997,476
9625000,19250.00000300424,-64.83741598500637,66.13449189677983,1.2970759117734616,311.92749372469774,476
9630000,19260.000003006277,-55.58626153683508,56.406014168437835,0.8197526316027535,266.04251618083885,476
9635000,19270.000003008314,-72.61588107887655,89.53244768855532,16.916566609678767,422.2854249506754,476
9640000,19280.00000301035,-59.476659999229014,79.46670262919388,19.99004262996486,374.8097048114956,476
9645000,19290.00000301239,-87.87307900486485,62.62537811913608,-25.24770088572877,295.37653771881185,476
9650000,19300.000003014426,-92.36049039944191,70.14736319547694,-22.213127203964973,330.8544537865669,476
9655000,19310.000003016463,-83.90516642087641,58.61333175005852,-25.29183467081789,276.4534684894167,476
9660000,19320.0000030185,-77.0190923432092,62.2664140773975,-14.752678265811696,293.6834612217313,476
9665000,19330.000003020537,-79.99267632484703,51.3325917362028,-28.660084588644224,242.11339994352505,476
9670000,19340.000003022575,-77.2800804484794,60.68039258897002,-16.599687859509373,286.2028910428472,477
9675000,19350.000003024612,-72.45808076040703,58.90488274102512,-13.55319801938191,277.8285870893615,476
9680000,19360.00000302665,-72.04789814126343,52.48062160484074,-19.56727653642269,247.52815507923,476
9685000,19370.000003028686,-75.18283516148222,65.21470047660728,-9.96813468487494,307.58923959715867,476
9690000,19380.000003030724,-83.29906290024519,40.63911656100819,-42.659946339237,191.6769512018943,476
9695000,19390.00000303276,-97.31611117297143,53.98249741646126,-43.333613756510175,254.6118468770851,476
9700000,19400.0000030348,-73.98764602240863,68.65164442053913,-5.336001601869498,323.79980203976726,476
9705000,19410.000003036836,-77.05373578061699,86.9724693846243,9.918733604007315,410.21112614784926,476
9710000,19420.000003038873,-68.59424073772061,66.51993094493474,-2.0743097927858685,313.7454412559533,476
9715000,19430.00000304091,-86.66351789205328,60.68009702286857,-25.983420869184705,286.201496986726,476
9720000,19440.000003042947,-86.08513455023058,58.564008900699996,-27.521125649530582,276.2208341658964,476
9725000,19450.000003044985,-57.26330953789875,54.73815668013875,-2.5251528577599984,258.1759613575692,476
9730000,19460.000003047022,-60.539396293977006,58.092219284656295,-2.4471770093207112,273.9956087460423,476
9735000,19470.00000304906,-78.18247400832479,53.08608010556807,-25.096393902756716,250.38383820719523,476
9740000,19480.000003051096,-100.3398092938462,54.21947746562802,-46.120331828218184,255.72957819518027,476
9745000,19490.000003053134,-79.02809309901204,45.53233207742719,-33.49576102158485,214.75611017802458,476
9750000,19500.00000305517,-80.99603416027094,46.18009232379127,-34.81594183647967,217.8113121518781,476
9755000,19510.00000305721,-82.5239928516703,47.606614565609945,-34.917378286060355,224.5395940947942,476
9760000,19520.000003059246,-68.7977634947747,61.96824931052851,-6.829514184246186,292.2771483314529,476
9765000,19530.000003061283,-58.06427679976332,61.16339387774876,3.09911707798544,288.4809970228508,477
9770000,19540.00000306332,-86.54521280951712,64.29332580920234,-22.25188700031478,303.243517984394,476
9775000,19550.000003065357,-81.07299694382527,66.44436425615972,-14.628632687665558,313.389026211963,476
9780000,19560.000003067395,-80.98484592166915,41.937354043422935,-39.04749187824621,197.80017000247318,476
9785000,19570.000003069432,-94.78380697255488,85.77293100240507,-9.010875970149812,404.5534278657454,476
9790000,19580.00000307147,-72.35767083517567,71.20226400693457,-1.155406828241098,335.82995986227246,476
9795000,19590.000003073506,-98.41883914924347,49.415227520955405,-49.00361162828806,233.07003093793867,476
9800000,19600.000003075544,-85.11250710453714,91.95340476270297,6.840897658165829,433.70402137283565,476
9805000,19610.00000307758,-65.14321581636636,65.88892661681476,0.7457108004483928,310.76926962516336,476
9810000,19620.00000307962,-77.76037798344566,57.90292368765586,-19.857454295789807,273.102784147985,476
9815000,19630.000003081655,-84.75604488305544,52.572162358219764,-32.183882524835674,247.95991280437823,476
9820000,19640.000003083693,-84.66380823838699,70.88161414759544,-13.782194090791549,334.31759461808286,476
9825000,19650.00000308573,-57.01093594028771,68.90010166803006,11.889165727742352,324.971666286166,476
9830000,19660.000003087767,-60.39231729856692,67.46458929849254,7.0722719999256185,318.20098183999966,476
9835000,19670.000003089805,-80.7762680533342,63.249739667748656,-17.52652838558555,298.3213782619396,476
9840000,19680.00000309184,-78.72748764783319,59.04390723138332,-19.683580416449864,278.4843048487339,476
9845000,19690.00000309388,-79.72688348255178,70.75778466393992,-8.969098818611869,333.7335450642407,476
9850000,19700.000003095916,-84.68566036145785,54.43722913151334,-30.248431229944508,256.75661763323933,476
9855000,19710.000003097954,-85.89249041873427,64.90199797525302,-20.990492443481244,306.1143585671341,476
9860000,19720.00000309999,-80.13919866845299,64.89192750291667,-15.247271165536318,306.06686055049545,476
9865000,19730.000003102028,-77.80189527675975,69.26910691956206,-8.532788357197688,326.7121027812596,476
9870000,19740.000003104065,-75.70476052071899,67.81420036279373,-7.890560157925265,319.8499444302937,476
9875000,19750.000003106103,-88.51120739129692,69.60942354596547,-18.90178384533145,328.3172275701903,476
9880000,19760.00000310814,-77.29570597110342,65.47616215624238,-11.819543814861035,308.82244006630145,476
9885000,19770.000003110177,-67.12072257547698,53.124604395843505,-13.99611817963347,250.56554044710805,476
9890000,19780.000003112214,-80.23938546678983,76.95111717882179,-3.2882682879680374,362.9447876966929,476
9895000,19790.00000311425,-75.18663931864012,61.1775542681317,-14.009085050508418,288.5477853953873,476
9900000,19800.00000311629,-81.66903967485996,66.06205970910901,-15.606979965750952,311.5858627524599,476
9905000,19810.000003118326,-75.58201955714321,78.99688366884112,3.4148641116979093,372.5937741132465,476
9910000,19820.000003120364,-102.53270473984594,49.79400398090937,-52.73870075893657,234.8565539525822,476
9915000,19830.0000031224,-78.58529054905694,64.12049809067669,-14.464792458380245,302.42836517169826,476
9920000,19840.000003124438,-92.33479554711141,99.07411739054562,6.739321843434212,467.28931068001657,476
9925000,19850.000003126475,-76.45961690226977,63.494287720404756,-12.965329181865016,299.474804544844,476
9930000,19860.000003128513,-93.00226020638365,47.42760036094627,-45.57465984543738,223.69526233083343,476
9935000,19870.00000313055,-66.63416327846676,76.40865855447305,9.774495276006292,360.3862474510592,476
9940000,19880.000003132587,-45.828467435669154,56.22621764478919,10.397750209120034,265.19449456014405,476
9945000,19890.000003134624,-75.74078469178312,58.40435794065319,-17.336426751129927,275.4678303639489,476
9950000,19900.00000313666,-74.0286069765175,78.87149521330538,4.842888236787886,372.0023715704052,476
9955000,19910.0000031387,-60.80937355416245,77.7534986934243,16.944125139261857,366.7292706144966,476
9960000,19920.000003140736,-86.81162573237089,62.0584468036142,-24.753178928756682,292.702570484879,476
9965000,19930.000003142773,-72.67742343534019,61.48486054922613,-11.192562886114061,289.99721481290294,476
9970000,19940.00000314481,-72.66705522596021,66.94733135348577,-5.719723872474447,315.7613021846849,476
9975000,19950.000003146848,-75.90584021306222,53.29180408823054,-22.614036124831678,251.35414832027698,476
9980000,19960.000003148885,-56.77077954528795,48.29658151284141,-8.474198032446537,227.7938666298989,476
9985000,19970.000003150923,-76.5594157235164,70.95444723482969,-5.604968488686708,334.6611164583454,476
9990000,19980.00000315296,-62.762250455055096,60.638528489725566,-2.12372196532953,286.00543638371494,476
9995000,19990.000003154997,-78.62240014749113,67.33877800870265,-11.283622138788488,317.60758497278425,476
10000000,20000.000003157034,-86.5451299760307,76.78695888993646,-9.758171086094237,362.1705247945744,476
10005000,20010.00000315907,-87.65178952894348,69.89714682450416,-17.75464270443932,329.6742925235418,476
10010000,20020.00000316111,-87.01809293960105,65.87985485959192,-21.13823808000913,310.72648211121964,476
10015000,20030.000003163146,-92.43131809629631,59.07036326426087,-33.36095483203544,278.609086393019,476
10020000,20040.000003165183,-63.9219082948257,60.27560135144558,-3.646306943380118,284.29366769234827,476
10025000,20050.00000316722,-75.63837882497683,64.03595891964001,-11.602419905336816,302.02963085036714,476
10030000,20060.000003169258,-74.12599270340434,76.99266586215911,2.8666731587547787,363.14075467684603,476
10035000,20070.000003171295,-71.94390831066994,58.541749188164125,-13.402159122505815,276.11584483063115,476
10040000,20080.000003173333,-59.518178566119786,61.967179850747975,2.4490012846281886,292.27210415708316,476
10045000,20090.00000317537,-86.06880960282797,85.19898301934002,-0.8698265834879493,401.8463660776961,476
10050000,20100.000003177407,-95.42730514094546,49.42549780930983,-46.00180733163563,233.11847139940355,476
10055000,20110.000003179444,-65.4861463229463,39.97311342859359,-25.513032894352705,188.5357055077243,476
10060000,20120.00000318148,-62.717454492114484,69.2292529847668,6.511798492652318,326.5241291892774,476
10065000,20130.00000318352,-76.88283106954532,85.1422929466181,8.25946187707278,401.57898378146825,476
10070000,20140.000003185556,-58.08876478395996,75.05795794506868,16.96919316110872,354.01558300985494,476
10075000,20150.000003187593,-89.31273201555814,59.55933821797882,-29.75339379757932,280.91536753970786,476
10080000,20160.00000318963,-43.978456015873235,47.86489864112818,3.8864426252549436,225.7578071941123,476
10085000,20170.000003191668,-68.99832334787789,76.28345706235568,7.285133714477794,359.79572673294865,476
10090000,20180.000003193705,-59.54247188591398,89.37851484095052,29.836042955036532,421.5593909859749,476
10095000,20190.000003195742,-76.68481826134666,56.23119532289069,-20.453622938455972,265.21797209221904,476
10100000,20200.00000319778,-83.51566380183885,76.80936701290281,-6.706296788936044,362.27621411697635,476
10105000,20210.000003199817,-89.8617190532168,78.1418655394117,-11.719853513805106,368.56102728851306,476
10110000,20220.000003201854,-88.99142842460424,100.53861908545994,11.547190660855705,474.1967251039934,476
10115000,20230.00000320389,-34.73349764657905,63.03115643778566,28.297658791206608,297.29041669956723,476
10120000,20240.00000320593,-73.23840008059051,91.53868870621196,18.300288625621448,431.7479869889844,476
10125000,20250.000003207966,-84.29664229917398,59.26885305219528,-25.0277892469787,279.54527597132505,476
10130000,20260.000003210003,-80.52359048677317,70.51660425062697,-10.006986236146204,332.59600246426714,476
10135000,20270.00000321204,-73.68176702757773,75.4887746686755,1.8070076410977691,356.0475572035798,476
10140000,20280.000003214078,-52.95061780034416,43.64046349793365,-9.31015430241051,205.8329929432393,476
10145000,20290.000003216115,-70.47933103307855,56.37156058379036,-14.10777044928819,265.88001368024214,476
10150000,20300.000003218152,-59.80747200737824,74.27038349754861,14.46291149017037,350.30093855594464,476
10155000,20310.00000322019,-70.28034875516687,64.17842894276244,-6.101919812404432,302.7015996818937,476
10160000,20320.000003222227,-63.2578124939464,66.9315855696213,3.6737730756749016,315.6870362040036,476
10165000,20330.000003224264,-72.3460984782123,61.513190216938824,-10.832908261273474,290.13083347381996,476
10170000,20340.0000032263,-68.06323759083807,58.59456777612525,-9.468669814712818,276.3649670253024,477
10175000,20350.00000322834,-64.37865278559457,52.516645870782455,-11.862006914812113,247.69806579701412,477
10180000,20360.000003230376,-69.42455482004152,58.768164247349176,-10.656390572692345,277.18374570848704,477
10185000,20370.000003232413,-76.06507709756261,58.98664795235696,-17.078429145205646,278.2142378551438,477
10190000,20380.00000323445,-84.42180385635737,74.30954528741806,-10.11225856893931,350.48564760281863,477
10195000,20390.000003236488,-89.74907094707669,87.50947788254864,-2.2395930645280515,412.7439605291558,476
10200000,20400.000003238525,-58.26925003383076,65.4905016139568,7.221251580126037,308.89007302117784,476
10205000,20410.000003240562,-71.52710158502487,48.87399289172994,-22.653108693294925,230.5172637423456,476
10210000,20420.0000032426,-87.49519806727403,59.559954053152865,-27.935244014121167,280.9182721650687,476
10215000,20430.000003244637,-90.36899684589662,66.10977391710732,-24.2592229287893,311.81090981775225,476
10220000,20440.000003246674,-86.47764055291191,76.46557979732087,-10.012060755591037,360.6547200757363,476
10225000,20450.00000324871,-82.81920541213367,46.73248942123147,-36.0867159909022,220.41672783140353,476
10230000,20460.00000325075,-79.23937976809975,79.5090675509643,0.2696877828645512,375.0095216315948,476
10235000,20470.000003252786,-74.1848482261521,63.841198183230524,-10.343650042921574,301.11102957829564,476
10240000,20480.000003254823,-73.60289932955675,64.20578245669988,-9.39711687285687,302.8306142520878,476
10245000,20490.00000325686,-70.2910665555246,69.76017996870911,-0.530886586815484,329.0282797270999,476
10250000,20500.000003258898,-85.14940672006924,58.20201051223408,-26.947396207835155,274.5134459814859,476
10255000,20510.000003260935,-55.427406664253795,62.92135845386771,7.4939517896139165,296.77254759742,476
10260000,20520.000003262972,-86.30299841087253,57.49624585515471,-28.80675255571782,271.18466255353076,476
10265000,20530.00000326501,-84.13694995538026,78.52779071950908,-5.609159235871175,370.3812676916739,476
10270000,20540.000003267047,-103.40012855381065,83.61990793904224,-19.78022061476841,394.3985590699825,476
10275000,20550.000003269084,-83.35685300803743,65.73102453010286,-17.625828477934576,310.02451449437905,476
10280000,20560.00000327112,-75.95017124949572,61.13368136885116,-14.816489880644568,288.3408561044452,476
10285000,20570.00000327316,-77.25752957503983,74.19719939105846,-3.060330183981364,349.95576111126746,476
10290000,20580.000003275196,-48.916320693354805,86.52159835770289,37.60527766434808,408.084564570266,476
10295000,20590.000003277233,-72.236949362421,74.53076030349918,2.2938109410781777,351.52902215006924,476
10300000,20600.00000327927,-68.69186153821647,82.58234012619133,13.890478587974854,389.5048051731939,476
10305000,20610.000003281308,-45.24747589175968,56.94228809270013,11.694812200940454,268.57188589923226,476
10310000,20620.000003283345,-56.4168869060959,38.202000910893666,-18.21488599520223,180.18214183911948,476
10315000,20630.000003285382,-78.29678775067441,65.5467570297788,-12.750030720895609,309.1554052307787,476
10320000,20640.00000328742,-75.32225887459026,70.27415609504533,-5.048102779544934,331.452480478088,476
10325000,20650.000003289457,-82.74540211103931,47.10279557093055,-35.64260654010876,222.16330009458446,476
10330000,20660.000003291494,-70.9620073105907,66.35070856984048,-4.611298740750229,312.94729327248234,476
10335000,20670.00000329353,-73.24739749785658,76.22616289952282,2.9787654016662373,359.52549520768946,476
10340000,20680.00000329557,-62.358645095496286,52.402947851466294,-9.955697244029992,247.16180193243184,476
10345000,20690.000003297606,-82.67683010647306,74.43949805641599,-8.237332050057077,351.09857801739525,476
10350000,20700.000003299643,-67.52148831094382,46.86958693613462,-20.651901374809206,221.06335688975284,476
10355000,20710.00000330168,-86.92327610219581,58.83226006919928,-28.091016032996535,277.4860576866169,476
10360000,20720.000003303718,-60.78677669685567,58.602366563896716,-2.184410132958952,276.4017504987045,476
10365000,20730.000003305755,-81.51100181957008,63.13272428595809,-18.378277533611993,297.76946784844256,476
10370000,20740.000003307792,-75.18286562334026,81.77630839252025,6.593442769179987,385.7031057673982,476
10375000,20750.00000330983,-71.46934517828049,61.38577745944982,-10.083567718830672,289.5298831834007,476
10380000,20760.000003311867,-47.9403829039984,65.32940879227205,17.38902588827365,308.13026858806006,476
10385000,20770.000003313904,-93.36011600855272,57.94201823847557,-35.41809777007715,273.2871760576487,476
10390000,20780.00000331594,-80.48007310653338,65.45420073500081,-15.025872371532571,308.71885764070106,476
10395000,20790.00000331798,-78.76640789948578,51.84465798246426,-26.921749917021522,244.52859262492717,476
10400000,20800.000003320016,-66.9504256087821,68.49245247312638,1.5420268643442796,323.0489631997998,476
10405000,20810.000003322053,-84.08989602850988,90.84532846362238,6.755432435112496,428.47770976273955,476
10410000,20820.00000332409,-71.39497445896268,71.68552513728395,0.29055067832126724,338.1092914013991,476
10415000,20830.000003326128,-88.17117819900068,62.05979483748618,-26.1113833615145,292.7089285714853,476
10420000,20840.000003328165,-77.56219309027074,74.87966540007464,-2.682527690196096,353.1746549991493,476
10425000,20850.000003330202,-84.45482334042026,66.90252965563815,-17.552293684782114,315.54999215684,476
10430000,20860.00000333224,-64.67417361348635,65.94151864523592,1.2673450317495707,311.01732323750406,476
10435000,20870.000003334277,-63.05787781797517,51.77035879271455,-11.287519025260615,244.17815581986977,476
10440000,20880.000003336314,-57.80638411824475,60.706812691851596,2.9004285736068454,286.3275031210448,476
10445000,20890.00000333835,-76.62425866058402,72.01952223535481,-4.604736425229206,339.68460973718027,476
10450000,20900.00000334039,-81.48582624137634,53.65385128297632,-27.831974958400025,253.06176670257847,476
10455000,20910.000003342426,-66.35567742477724,82.9267133710877,16.57103594631046,391.1290632585819,476
10460000,20920.000003344463,-55.08618266243138,37.66755242741464,-17.418630235016742,177.66138192707888,476
10465000,20930.0000033465,-79.25175683083944,66.0099467181992,-13.241810112640238,311.34006855069345,476
10470000,20940.000003348538,-74.25658860520343,93.68411243230838,19.42752382710495,441.8670130322062,476
10475000,20950.000003350575,-64.35037311122869,44.703803326448465,-19.646569784780226,210.84830217407088,476
10480000,20960.000003352612,-80.32279460810241,62.09347408895675,-18.229320519145666,292.8677788809144,476
10485000,20970.00000335465,-78.74923424603003,65.30974966544018,-13.439484580589848,308.0375450789561,476
10490000,20980.000003356687,-73.13368193781935,59.008675894861895,-14.125006042957452,278.3181340324698,476
10495000,20990.000003358724,-98.09049122058786,61.51955686592027,-36.57093435466759,290.160862174476,476
10500000,21000.00000336076,-60.5447601669257,61.637776816401136,1.0930166494754374,290.71845401201983,476
10505000,21010.0000033628,-78.43095770596119,62.48052707425511,-15.950430631706084,294.6933386482928,476
10510000,21020.000003364836,-77.25608600748456,70.34355031881836,-6.912535688666196,331.7797827023838,476
10515000,21030.000003366873,-75.96976669421201,42.57757860185539,-33.39218809235662,200.8198294298795,476
10520000,21040.00000336891,-95.32995788772405,71.93956754724869,-23.390390340475363,339.3074984181516,476
10525000,21050.000003370948,-80.65026637658775,63.88402712895048,-16.766239247637273,301.3130349965598,476
10530000,21060.000003372985,-76.3628351427542,49.791374584260225,-26.571460558493968,234.84415223778478,476
10535000,21070.000003375022,-74.58821507849143,77.64215754008067,3.0539424615892443,366.20412305662165,476
10540000,21080.00000337706,-86.61761225812143,65.70402921425445,-20.91358304386698,309.89718938801786,476
10545000,21090.000003379097,-59.96312618700176,74.15227035900023,14.189144171998464,349.7438505036034,476
10550000,21100.000003381134,-66.80417931813281,61.54627200545958,-5.2579073126732325,290.2868658116402,476
10555000,21110.00000338317,-48.36278352794295,55.75022826351846,7.387444735575507,262.94946068325146,476
10560000,21120.00000338521,-72.38823542426326,70.10626989005596,-2.281965534207302,330.660634625019,476
10565000,21130.000003387246,-74.5129088772228,58.646654674392785,-15.866254202830014,276.61063815947915,476
10570000,21140.000003389283,-88.0924291498959,74.2063185781763,-13.886110571719612,349.9987723312963,476
10575000,21150.00000339132,-67.83264827806852,43.019016964407314,-24.813631313661205,202.90190125224515,476
10580000,21160.000003393357,-61.92713420082873,69.68169056544679,7.754556364618054,328.65807951626624,476
10585000,21170.000003395395,-89.15547290525865,54.11071399250099,-35.04475891275766,255.21658842829348,476
10590000,21180.000003397432,-84.53734186507063,72.34003829492366,-12.197303570146971,341.1963439063316,476
10595000,21190.00000339947,-95.21173726544066,58.12973016025234,-37.08200710518832,274.1725311518325,476
10600000,21200.000003401507,-69.69105425730231,57.99659665970711,-11.694457597595203,273.54459861670875,476
10605000,21210.000003403544,-60.54033141647233,47.17303474717978,-13.36729666929255,222.49458759041798,476
10610000,21220.00000340558,-83.93837270806034,73.56190802217235,-10.376464685887996,346.9593693828655,476
10615000,21230.00000340762,-73.20213507751032,62.4446011055274,-10.757533971982923,294.52389155550566,476
10620000,21240.000003409656,-64.69242130743078,66.59894034268342,1.9065190352526429,314.1180940535118,476
10625000,21250.000003411693,-76.82802953553619,76.38678786899699,-0.4412416665391987,360.28309298640806,476
10630000,21260.00000341373,-88.2397681875882,60.397208195591176,-27.84255999199702,284.86723402704257,476
10635000,21270.000003415767,-82.89802057483047,80.76554652264348,-2.1324740521869927,380.93578378788953,476
10640000,21280.000003417805,-75.63676801987458,62.511275684314946,-13.125492335559635,294.83836640304526,476
10645000,21290.000003419842,-72.37272887513973,69.49487480230421,-2.877854072835518,327.7769512106874,476
10650000,21300.00000342188,-58.03716761415126,65.12302170963497,7.085854095483711,307.1568309222107,476
10655000,21310.000003423916,-96.48166048710118,60.47870199725617,-36.002958489845014,285.2516046720478,476
10660000,21320.000003425954,-68.31325482451939,60.98806452079533,-7.325190303724064,287.65404507505013,476
10665000,21330.00000342799,-70.04644451219792,70.53835653569384,0.4919120234959138,332.69859848593586,476
10670000,21340.00000343003,-83.72061632268014,69.01145290089673,-14.709163421783416,325.49686138474584,476
